listing_nickname,year,month,monthname,week,weekname,weekdate,avail_days,booked_days,occ_rate,ADR,building,Bldg_Name,Address,Latitude,Longitude,neighborhood,cohort
MS402,2019,7,Jul,29,2019-07-22 00:00:00,2019-07-22T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,7,Jul,30,2019-07-22 00:00:00,2019-07-22T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,7,Jul,30,2019-07-29 00:00:00,2019-07-29T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,7,Jul,31,2019-07-29 00:00:00,2019-07-29T07:00:00Z,2,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,8,Aug,31,2019-07-29 00:00:00,2019-07-29T07:00:00Z,4,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,8,Aug,31,2019-08-05 00:00:00,2019-08-05T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,8,Aug,32,2019-08-05 00:00:00,2019-08-05T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,8,Aug,32,2019-08-12 00:00:00,2019-08-12T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,8,Aug,33,2019-08-12 00:00:00,2019-08-12T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,8,Aug,33,2019-08-19 00:00:00,2019-08-19T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,8,Aug,34,2019-08-19 00:00:00,2019-08-19T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,8,Aug,34,2019-08-26 00:00:00,2019-08-26T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,8,Aug,35,2019-08-26 00:00:00,2019-08-26T07:00:00Z,5,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,9,Sep,35,2019-08-26 00:00:00,2019-08-26T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,9,Sep,35,2019-09-02 00:00:00,2019-09-02T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,9,Sep,36,2019-09-02 00:00:00,2019-09-02T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,9,Sep,36,2019-09-09 00:00:00,2019-09-09T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,9,Sep,37,2019-09-09 00:00:00,2019-09-09T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,9,Sep,37,2019-09-16 00:00:00,2019-09-16T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,9,Sep,38,2019-09-16 00:00:00,2019-09-16T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,9,Sep,38,2019-09-23 00:00:00,2019-09-23T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,9,Sep,39,2019-09-23 00:00:00,2019-09-23T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,9,Sep,39,2019-09-30 00:00:00,2019-09-30T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,10,Oct,40,2019-09-30 00:00:00,2019-09-30T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,10,Oct,40,2019-10-07 00:00:00,2019-10-07T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,10,Oct,41,2019-10-07 00:00:00,2019-10-07T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,10,Oct,41,2019-10-14 00:00:00,2019-10-14T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,10,Oct,42,2019-10-14 00:00:00,2019-10-14T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,10,Oct,42,2019-10-21 00:00:00,2019-10-21T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,10,Oct,43,2019-10-21 00:00:00,2019-10-21T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,10,Oct,43,2019-10-28 00:00:00,2019-10-28T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,10,Oct,44,2019-10-28 00:00:00,2019-10-28T07:00:00Z,3,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,11,Nov,44,2019-10-28 00:00:00,2019-10-28T07:00:00Z,3,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,11,Nov,44,2019-11-03 23:00:00,2019-11-04T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,11,Nov,45,2019-11-03 23:00:00,2019-11-04T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,11,Nov,45,2019-11-10 23:00:00,2019-11-11T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,11,Nov,46,2019-11-10 23:00:00,2019-11-11T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,11,Nov,46,2019-11-17 23:00:00,2019-11-18T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,11,Nov,47,2019-11-17 23:00:00,2019-11-18T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,11,Nov,47,2019-11-24 23:00:00,2019-11-25T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,11,Nov,48,2019-11-24 23:00:00,2019-11-25T07:00:00Z,5,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,12,Dec,48,2019-11-24 23:00:00,2019-11-25T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,12,Dec,48,2019-12-01 23:00:00,2019-12-02T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,12,Dec,49,2019-12-01 23:00:00,2019-12-02T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,12,Dec,49,2019-12-08 23:00:00,2019-12-09T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,12,Dec,50,2019-12-08 23:00:00,2019-12-09T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,12,Dec,50,2019-12-15 23:00:00,2019-12-16T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,12,Dec,51,2019-12-15 23:00:00,2019-12-16T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,12,Dec,51,2019-12-22 23:00:00,2019-12-23T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,12,Dec,52,2019-12-22 23:00:00,2019-12-23T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,12,Dec,52,2019-12-29 23:00:00,2019-12-30T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,12,Dec,53,2019-12-29 23:00:00,2019-12-30T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2018,1,Jan,3,2018-01-14 23:00:00,2018-01-15T07:00:00Z,7,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2018,1,Jan,4,2018-01-21 23:00:00,2018-01-22T07:00:00Z,7,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2018,1,Jan,5,2018-01-28 23:00:00,2018-01-29T07:00:00Z,3,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2018,2,Feb,5,2018-01-28 23:00:00,2018-01-29T07:00:00Z,4,2,0.5,93.88,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2018,2,Feb,6,2018-02-04 23:00:00,2018-02-05T07:00:00Z,7,4,0.5714285714285714,124.8875,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2018,2,Feb,7,2018-02-11 23:00:00,2018-02-12T07:00:00Z,7,7,1,99.35571428571428,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2018,2,Feb,8,2018-02-18 23:00:00,2018-02-19T07:00:00Z,7,4,0.5714285714285714,90.57375,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2018,2,Feb,9,2018-02-25 23:00:00,2018-02-26T07:00:00Z,3,3,1,90.57375,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2018,3,Mar,9,2018-02-25 23:00:00,2018-02-26T07:00:00Z,4,4,1,101.31343749999999,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2018,3,Mar,10,2018-03-04 23:00:00,2018-03-05T07:00:00Z,7,6,0.8571428571428571,91.17999999999999,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2018,3,Mar,11,2018-03-12 00:00:00,2018-03-12T07:00:00Z,7,6,0.8571428571428571,94.41333333333334,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2018,3,Mar,12,2018-03-19 00:00:00,2018-03-19T07:00:00Z,7,6,0.8571428571428571,143.78904761904764,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2018,3,Mar,13,2018-03-26 00:00:00,2018-03-26T07:00:00Z,6,5,0.8333333333333334,129.16814285714287,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2018,4,Apr,13,2018-03-26 00:00:00,2018-03-26T07:00:00Z,1,1,1,125.93833333333333,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2018,4,Apr,14,2018-04-02 00:00:00,2018-04-02T07:00:00Z,7,4,0.5714285714285714,130.40416666666667,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2018,4,Apr,15,2018-04-09 00:00:00,2018-04-09T07:00:00Z,7,7,1,119.12571428571428,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2018,4,Apr,16,2018-04-16 00:00:00,2018-04-16T07:00:00Z,7,7,1,131.66703296703295,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2018,4,Apr,17,2018-04-23 00:00:00,2018-04-23T07:00:00Z,7,7,1,128.16230769230768,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2018,4,Apr,18,2018-04-30 00:00:00,2018-04-30T07:00:00Z,1,1,1,128.16230769230768,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2018,5,May,18,2018-04-30 00:00:00,2018-04-30T07:00:00Z,6,1,0.16666666666666666,128.16230769230768,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2018,5,May,19,2018-05-07 00:00:00,2018-05-07T07:00:00Z,2,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2018,8,Aug,35,2018-08-27 00:00:00,2018-08-27T07:00:00Z,2,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2018,9,Sep,35,2018-08-27 00:00:00,2018-08-27T07:00:00Z,2,1,0.5,135.5575,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2018,9,Sep,36,2018-09-03 00:00:00,2018-09-03T07:00:00Z,7,7,1,150.82035714285715,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2018,9,Sep,37,2018-09-10 00:00:00,2018-09-10T07:00:00Z,7,7,1,150.42938775510203,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2018,9,Sep,38,2018-09-17 00:00:00,2018-09-17T07:00:00Z,7,7,1,146.78013605442175,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2018,9,Sep,39,2018-09-24 00:00:00,2018-09-24T07:00:00Z,7,1,0.14285714285714285,148.73333333333332,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2018,10,Oct,40,2018-10-01 00:00:00,2018-10-01T07:00:00Z,7,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2018,10,Oct,41,2018-10-08 00:00:00,2018-10-08T07:00:00Z,7,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2018,10,Oct,42,2018-10-15 00:00:00,2018-10-15T07:00:00Z,7,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2018,10,Oct,43,2018-10-22 00:00:00,2018-10-22T07:00:00Z,7,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2018,10,Oct,44,2018-10-29 00:00:00,2018-10-29T07:00:00Z,3,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2018,11,Nov,44,2018-10-29 00:00:00,2018-10-29T07:00:00Z,4,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2018,11,Nov,45,2018-11-04 23:00:00,2018-11-05T07:00:00Z,7,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2018,11,Nov,46,2018-11-11 23:00:00,2018-11-12T07:00:00Z,7,2,0.2857142857142857,174.41,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2018,11,Nov,47,2018-11-18 23:00:00,2018-11-19T07:00:00Z,7,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2018,11,Nov,48,2018-11-25 23:00:00,2018-11-26T07:00:00Z,5,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2018,12,Dec,48,2018-11-25 23:00:00,2018-11-26T07:00:00Z,2,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2018,12,Dec,49,2018-12-02 23:00:00,2018-12-03T07:00:00Z,7,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2018,12,Dec,50,2018-12-09 23:00:00,2018-12-10T07:00:00Z,7,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2018,12,Dec,51,2018-12-16 23:00:00,2018-12-17T07:00:00Z,7,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2018,12,Dec,52,2018-12-23 23:00:00,2018-12-24T07:00:00Z,7,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2018,12,Dec,53,2018-12-30 23:00:00,2018-12-31T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2019,1,Jan,1,2018-12-30 23:00:00,2018-12-31T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2019,1,Jan,1,2019-01-06 23:00:00,2019-01-07T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2019,1,Jan,2,2019-01-06 23:00:00,2019-01-07T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2019,1,Jan,2,2019-01-13 23:00:00,2019-01-14T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2019,1,Jan,3,2019-01-13 23:00:00,2019-01-14T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2019,1,Jan,3,2019-01-20 23:00:00,2019-01-21T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2019,1,Jan,4,2019-01-20 23:00:00,2019-01-21T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2019,1,Jan,4,2019-01-27 23:00:00,2019-01-28T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2019,1,Jan,5,2019-01-27 23:00:00,2019-01-28T07:00:00Z,3,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2019,2,Feb,5,2019-01-27 23:00:00,2019-01-28T07:00:00Z,3,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2019,2,Feb,5,2019-02-03 23:00:00,2019-02-04T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2019,2,Feb,6,2019-02-03 23:00:00,2019-02-04T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2019,2,Feb,6,2019-02-10 23:00:00,2019-02-11T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2019,2,Feb,7,2019-02-10 23:00:00,2019-02-11T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2019,2,Feb,7,2019-02-17 23:00:00,2019-02-18T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2019,2,Feb,8,2019-02-17 23:00:00,2019-02-18T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2019,2,Feb,8,2019-02-24 23:00:00,2019-02-25T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2019,2,Feb,9,2019-02-24 23:00:00,2019-02-25T07:00:00Z,3,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2019,3,Mar,9,2019-02-24 23:00:00,2019-02-25T07:00:00Z,3,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2019,3,Mar,9,2019-03-03 23:00:00,2019-03-04T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2019,3,Mar,10,2019-03-03 23:00:00,2019-03-04T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2019,3,Mar,10,2019-03-11 00:00:00,2019-03-11T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2019,3,Mar,11,2019-03-11 00:00:00,2019-03-11T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2019,3,Mar,11,2019-03-18 00:00:00,2019-03-18T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2019,3,Mar,12,2019-03-18 00:00:00,2019-03-18T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2019,3,Mar,12,2019-03-25 00:00:00,2019-03-25T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2019,3,Mar,13,2019-03-25 00:00:00,2019-03-25T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2019,4,Apr,13,2019-04-01 00:00:00,2019-04-01T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS403,2019,4,Apr,14,2019-04-01 00:00:00,2019-04-01T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
